488.00,7616177.93,1284055.44,580.20,10.00,0.00
489.00,7616177.93,1284055.44,648.60,10.00,0.00
490.00,7616177.93,1294067.58,33.00,10.00,0.00
491.00,7616177.93,1294067.58,101.40,10.00,0.00
492.00,7616177.93,1294067.58,169.80,10.00,0.00
493.00,7616177.93,1294067.58,238.20,10.00,0.00
494.00,7616177.93,1294067.58,306.60,10.00,0.00
495.00,7616177.93,1294067.58,375.00,10.00,0.00
496.00,7616177.93,1294067.58,443.40,10.00,0.00
497.00,7616177.93,1294067.58,511.80,10.00,0.00
498.00,7616177.93,1294067.58,580.20,10.00,0.00
